claim_id,food_id,receiver_id,status,timestamp,claim_date,claim_time,weekday
751,398,710,Pending,2025-03-16 04:56:00,2025-03-16,04:56:00,Sunday
752,463,777,Cancelled,2025-03-13 23:12:00,2025-03-13,23:12:00,Thursday
753,958,455,Cancelled,2025-07-03 15:56:00,2025-07-03,15:56:00,Thursday
754,997,571,Completed,2025-03-20 08:59:00,2025-03-20,08:59:00,Thursday
755,34,709,Completed,2025-03-15 03:13:00,2025-03-15,03:13:00,Saturday
756,696,418,Completed,2025-03-16 09:29:00,2025-03-16,09:29:00,Sunday
757,352,7,Completed,2025-03-13 19:20:00,2025-03-13,19:20:00,Thursday
758,877,472,Cancelled,2025-03-20 02:09:00,2025-03-20,02:09:00,Thursday
759,174,219,Cancelled,2025-03-18 11:19:00,2025-03-18,11:19:00,Tuesday
760,828,212,Completed,2025-03-13 16:00:00,2025-03-13,16:00:00,Thursday
761,205,351,Completed,2025-12-03 20:51:00,2025-12-03,20:51:00,Wednesday
762,505,275,Cancelled,2025-03-16 00:02:00,2025-03-16,00:02:00,Sunday
763,331,52,Cancelled,2025-03-13 07:51:00,2025-03-13,07:51:00,Thursday
764,28,788,Completed,2025-03-16 04:52:00,2025-03-16,04:52:00,Sunday
765,168,695,Pending,2025-03-17 09:49:00,2025-03-17,09:49:00,Monday
766,945,781,Completed,2025-10-03 09:20:00,2025-10-03,09:20:00,Friday
767,798,355,Completed,2025-09-03 18:34:00,2025-09-03,18:34:00,Wednesday
768,939,213,Pending,2025-03-18 16:20:00,2025-03-18,16:20:00,Tuesday
769,971,107,Cancelled,2025-04-03 01:25:00,2025-04-03,01:25:00,Thursday
770,917,328,Completed,2025-11-03 08:12:00,2025-11-03,08:12:00,Monday
771,297,181,Cancelled,2025-03-13 01:15:00,2025-03-13,01:15:00,Thursday
772,926,112,Completed,2025-04-03 15:24:00,2025-04-03,15:24:00,Thursday
773,35,205,Pending,2025-12-03 10:01:00,2025-12-03,10:01:00,Wednesday
774,35,479,Cancelled,2025-03-20 12:11:00,2025-03-20,12:11:00,Thursday
775,961,806,Completed,2025-05-03 23:56:00,2025-05-03,23:56:00,Saturday
776,23,559,Cancelled,2025-02-03 00:29:00,2025-02-03,00:29:00,Monday
777,886,297,Cancelled,2025-03-14 09:47:00,2025-03-14,09:47:00,Friday
778,241,715,Pending,2025-11-03 00:31:00,2025-11-03,00:31:00,Monday
779,508,56,Cancelled,2025-03-13 18:28:00,2025-03-13,18:28:00,Thursday
780,16,194,Pending,2025-08-03 13:58:00,2025-08-03,13:58:00,Sunday
781,676,701,Pending,2025-04-03 14:26:00,2025-04-03,14:26:00,Thursday
782,476,181,Completed,2025-04-03 19:49:00,2025-04-03,19:49:00,Thursday
783,485,429,Cancelled,2025-03-15 18:58:00,2025-03-15,18:58:00,Saturday
784,655,381,Pending,2025-03-19 22:41:00,2025-03-19,22:41:00,Wednesday
785,981,887,Pending,2025-03-15 14:23:00,2025-03-15,14:23:00,Saturday
786,104,977,Pending,2025-09-03 13:13:00,2025-09-03,13:13:00,Wednesday
787,988,590,Completed,2025-03-15 04:12:00,2025-03-15,04:12:00,Saturday
788,253,379,Completed,2025-03-19 17:32:00,2025-03-19,17:32:00,Wednesday
789,684,202,Cancelled,2025-01-03 21:34:00,2025-01-03,21:34:00,Friday
790,30,680,Completed,2025-05-03 13:01:00,2025-05-03,13:01:00,Saturday
791,240,144,Cancelled,2025-10-03 03:33:00,2025-10-03,03:33:00,Friday
792,775,259,Completed,2025-12-03 17:39:00,2025-12-03,17:39:00,Wednesday
793,444,783,Completed,2025-02-03 21:12:00,2025-02-03,21:12:00,Monday
794,928,318,Cancelled,2025-03-13 16:04:00,2025-03-13,16:04:00,Thursday
795,902,293,Completed,2025-05-03 21:45:00,2025-05-03,21:45:00,Saturday
796,685,410,Cancelled,2025-03-13 00:39:00,2025-03-13,00:39:00,Thursday
797,950,275,Pending,2025-12-03 22:59:00,2025-12-03,22:59:00,Wednesday
798,609,735,Pending,2025-09-03 10:08:00,2025-09-03,10:08:00,Wednesday
799,487,786,Completed,2025-06-03 19:57:00,2025-06-03,19:57:00,Tuesday
800,224,227,Cancelled,2025-11-03 23:55:00,2025-11-03,23:55:00,Monday
801,131,72,Completed,2025-04-03 15:42:00,2025-04-03,15:42:00,Thursday
802,100,729,Completed,2025-03-17 09:35:00,2025-03-17,09:35:00,Monday
803,701,240,Pending,2025-09-03 14:33:00,2025-09-03,14:33:00,Wednesday
804,614,655,Cancelled,2025-03-21 06:12:00,2025-03-21,06:12:00,Friday
805,181,348,Cancelled,2025-03-13 11:08:00,2025-03-13,11:08:00,Thursday
806,529,650,Pending,2025-02-03 07:54:00,2025-02-03,07:54:00,Monday
807,767,742,Completed,2025-08-03 17:05:00,2025-08-03,17:05:00,Sunday
808,243,528,Pending,2025-01-03 20:29:00,2025-01-03,20:29:00,Friday
809,929,603,Pending,2025-10-03 03:05:00,2025-10-03,03:05:00,Friday
810,528,281,Cancelled,2025-03-15 06:11:00,2025-03-15,06:11:00,Saturday
811,399,57,Cancelled,2025-10-03 06:39:00,2025-10-03,06:39:00,Friday
812,820,473,Pending,2025-07-03 00:40:00,2025-07-03,00:40:00,Thursday
813,934,982,Completed,2025-02-03 22:20:00,2025-02-03,22:20:00,Monday
814,95,438,Completed,2025-03-15 18:11:00,2025-03-15,18:11:00,Saturday
815,243,795,Completed,2025-03-18 08:50:00,2025-03-18,08:50:00,Tuesday
816,627,899,Pending,2025-07-03 18:11:00,2025-07-03,18:11:00,Thursday
817,969,800,Pending,2025-03-03 16:20:00,2025-03-03,16:20:00,Monday
818,797,570,Completed,2025-10-03 20:54:00,2025-10-03,20:54:00,Friday
819,18,617,Pending,2025-06-03 01:36:00,2025-06-03,01:36:00,Tuesday
820,943,869,Completed,2025-07-03 18:34:00,2025-07-03,18:34:00,Thursday
821,590,300,Cancelled,2025-11-03 03:27:00,2025-11-03,03:27:00,Monday
822,126,122,Pending,2025-04-03 06:00:00,2025-04-03,06:00:00,Thursday
823,96,800,Cancelled,2025-07-03 21:50:00,2025-07-03,21:50:00,Thursday
824,151,508,Cancelled,2025-03-15 05:45:00,2025-03-15,05:45:00,Saturday
825,31,590,Pending,2025-12-03 07:28:00,2025-12-03,07:28:00,Wednesday
826,762,965,Cancelled,2025-09-03 09:16:00,2025-09-03,09:16:00,Wednesday
827,964,59,Cancelled,2025-03-19 13:26:00,2025-03-19,13:26:00,Wednesday
828,598,723,Pending,2025-04-03 04:15:00,2025-04-03,04:15:00,Thursday
829,443,891,Pending,2025-03-14 21:42:00,2025-03-14,21:42:00,Friday
830,353,706,Cancelled,2025-03-16 12:31:00,2025-03-16,12:31:00,Sunday
831,401,389,Completed,2025-09-03 11:43:00,2025-09-03,11:43:00,Wednesday
832,133,128,Completed,2025-03-20 08:29:00,2025-03-20,08:29:00,Thursday
833,214,673,Cancelled,2025-11-03 15:57:00,2025-11-03,15:57:00,Monday
834,335,439,Pending,2025-09-03 00:14:00,2025-09-03,00:14:00,Wednesday
835,203,533,Pending,2025-07-03 05:03:00,2025-07-03,05:03:00,Thursday
836,733,532,Pending,2025-03-18 00:13:00,2025-03-18,00:13:00,Tuesday
837,25,228,Cancelled,2025-12-03 14:13:00,2025-12-03,14:13:00,Wednesday
838,728,870,Completed,2025-11-03 03:05:00,2025-11-03,03:05:00,Monday
839,945,72,Cancelled,2025-03-20 08:13:00,2025-03-20,08:13:00,Thursday
840,811,245,Pending,2025-03-17 11:00:00,2025-03-17,11:00:00,Monday
841,682,195,Completed,2025-03-03 00:22:00,2025-03-03,00:22:00,Monday
842,812,341,Cancelled,2025-03-14 22:59:00,2025-03-14,22:59:00,Friday
843,512,102,Cancelled,2025-10-03 01:37:00,2025-10-03,01:37:00,Friday
844,778,362,Cancelled,2025-03-16 05:59:00,2025-03-16,05:59:00,Sunday
845,70,42,Pending,2025-09-03 11:24:00,2025-09-03,11:24:00,Wednesday
846,125,549,Cancelled,2025-03-18 13:25:00,2025-03-18,13:25:00,Tuesday
847,682,778,Cancelled,2025-07-03 07:36:00,2025-07-03,07:36:00,Thursday
848,374,419,Pending,2025-03-18 18:19:00,2025-03-18,18:19:00,Tuesday
849,647,468,Pending,2025-03-14 05:17:00,2025-03-14,05:17:00,Friday
850,652,381,Pending,2025-07-03 15:57:00,2025-07-03,15:57:00,Thursday
851,71,164,Completed,2025-08-03 16:08:00,2025-08-03,16:08:00,Sunday
852,66,700,Cancelled,2025-03-18 10:02:00,2025-03-18,10:02:00,Tuesday
853,299,378,Pending,2025-03-18 09:13:00,2025-03-18,09:13:00,Tuesday
854,173,647,Completed,2025-08-03 15:30:00,2025-08-03,15:30:00,Sunday
855,410,595,Cancelled,2025-01-03 22:24:00,2025-01-03,22:24:00,Friday
856,294,838,Completed,2025-03-18 13:19:00,2025-03-18,13:19:00,Tuesday
857,418,771,Completed,2025-12-03 22:10:00,2025-12-03,22:10:00,Wednesday
858,465,145,Completed,2025-05-03 07:07:00,2025-05-03,07:07:00,Saturday
859,3,887,Cancelled,2025-03-13 06:36:00,2025-03-13,06:36:00,Thursday
860,9,345,Cancelled,2025-05-03 09:20:00,2025-05-03,09:20:00,Saturday
861,510,377,Cancelled,2025-03-13 06:11:00,2025-03-13,06:11:00,Thursday
862,839,361,Cancelled,2025-03-19 04:49:00,2025-03-19,04:49:00,Wednesday
863,30,16,Pending,2025-09-03 22:36:00,2025-09-03,22:36:00,Wednesday
864,962,622,Cancelled,2025-09-03 00:55:00,2025-09-03,00:55:00,Wednesday
865,163,694,Pending,2025-07-03 15:49:00,2025-07-03,15:49:00,Thursday
866,461,615,Completed,2025-01-03 02:31:00,2025-01-03,02:31:00,Friday
867,692,794,Completed,2025-10-03 07:01:00,2025-10-03,07:01:00,Friday
868,460,361,Pending,2025-09-03 02:48:00,2025-09-03,02:48:00,Wednesday
869,935,348,Cancelled,2025-11-03 23:05:00,2025-11-03,23:05:00,Monday
870,972,228,Completed,2025-03-17 18:54:00,2025-03-17,18:54:00,Monday
871,786,620,Cancelled,2025-08-03 17:20:00,2025-08-03,17:20:00,Sunday
872,832,302,Completed,2025-03-15 15:47:00,2025-03-15,15:47:00,Saturday
873,558,173,Pending,2025-03-17 05:22:00,2025-03-17,05:22:00,Monday
874,822,226,Pending,2025-10-03 05:50:00,2025-10-03,05:50:00,Friday
875,338,848,Completed,2025-03-16 13:38:00,2025-03-16,13:38:00,Sunday
876,696,994,Cancelled,2025-10-03 14:13:00,2025-10-03,14:13:00,Friday
877,707,637,Completed,2025-03-03 23:14:00,2025-03-03,23:14:00,Monday
878,544,889,Cancelled,2025-03-14 05:12:00,2025-03-14,05:12:00,Friday
879,7,825,Pending,2025-01-03 01:49:00,2025-01-03,01:49:00,Friday
880,751,811,Cancelled,2025-10-03 20:50:00,2025-10-03,20:50:00,Friday
881,17,647,Pending,2025-12-03 19:27:00,2025-12-03,19:27:00,Wednesday
882,565,850,Completed,2025-12-03 20:44:00,2025-12-03,20:44:00,Wednesday
883,167,266,Pending,2025-11-03 12:45:00,2025-11-03,12:45:00,Monday
884,364,493,Cancelled,2025-03-14 15:24:00,2025-03-14,15:24:00,Friday
885,515,400,Pending,2025-03-16 23:58:00,2025-03-16,23:58:00,Sunday
886,756,973,Cancelled,2025-07-03 02:15:00,2025-07-03,02:15:00,Thursday
887,743,507,Pending,2025-03-15 02:19:00,2025-03-15,02:19:00,Saturday
888,916,738,Completed,2025-05-03 01:28:00,2025-05-03,01:28:00,Saturday
889,632,917,Cancelled,2025-08-03 22:20:00,2025-08-03,22:20:00,Sunday
890,128,276,Cancelled,2025-03-13 08:03:00,2025-03-13,08:03:00,Thursday
891,973,510,Cancelled,2025-03-17 05:08:00,2025-03-17,05:08:00,Monday
892,456,933,Pending,2025-04-03 14:51:00,2025-04-03,14:51:00,Thursday
893,180,276,Completed,2025-03-20 12:02:00,2025-03-20,12:02:00,Thursday
894,730,903,Cancelled,2025-02-03 11:28:00,2025-02-03,11:28:00,Monday
895,977,425,Pending,2025-12-03 03:28:00,2025-12-03,03:28:00,Wednesday
896,315,768,Completed,2025-03-15 06:17:00,2025-03-15,06:17:00,Saturday
897,929,730,Completed,2025-03-13 19:48:00,2025-03-13,19:48:00,Thursday
898,851,572,Completed,2025-03-14 07:54:00,2025-03-14,07:54:00,Friday
899,13,28,Pending,2025-03-16 06:18:00,2025-03-16,06:18:00,Sunday
900,545,532,Completed,2025-03-03 21:06:00,2025-03-03,21:06:00,Monday
901,474,195,Pending,2025-12-03 09:04:00,2025-12-03,09:04:00,Wednesday
902,210,852,Completed,2025-02-03 17:35:00,2025-02-03,17:35:00,Monday
903,413,426,Cancelled,2025-03-18 22:32:00,2025-03-18,22:32:00,Tuesday
904,168,561,Completed,2025-08-03 21:53:00,2025-08-03,21:53:00,Sunday
905,380,361,Pending,2025-05-03 13:31:00,2025-05-03,13:31:00,Saturday
906,938,916,Pending,2025-03-15 10:50:00,2025-03-15,10:50:00,Saturday
907,800,934,Completed,2025-04-03 03:13:00,2025-04-03,03:13:00,Thursday
908,762,558,Completed,2025-05-03 13:06:00,2025-05-03,13:06:00,Saturday
909,893,299,Completed,2025-03-20 23:39:00,2025-03-20,23:39:00,Thursday
910,410,424,Completed,2025-05-03 14:21:00,2025-05-03,14:21:00,Saturday
911,355,128,Pending,2025-08-03 08:57:00,2025-08-03,08:57:00,Sunday
912,683,189,Completed,2025-03-20 15:37:00,2025-03-20,15:37:00,Thursday
913,705,957,Pending,2025-03-15 22:21:00,2025-03-15,22:21:00,Saturday
914,950,239,Completed,2025-03-18 13:03:00,2025-03-18,13:03:00,Tuesday
915,441,65,Pending,2025-01-03 17:46:00,2025-01-03,17:46:00,Friday
916,571,472,Pending,2025-03-13 03:13:00,2025-03-13,03:13:00,Thursday
917,109,935,Completed,2025-03-03 10:41:00,2025-03-03,10:41:00,Monday
918,92,42,Completed,2025-11-03 09:59:00,2025-11-03,09:59:00,Monday
919,623,841,Cancelled,2025-11-03 18:11:00,2025-11-03,18:11:00,Monday
920,279,323,Cancelled,2025-03-20 16:37:00,2025-03-20,16:37:00,Thursday
921,826,507,Completed,2025-05-03 01:43:00,2025-05-03,01:43:00,Saturday
922,206,768,Pending,2025-03-20 00:57:00,2025-03-20,00:57:00,Thursday
923,293,276,Cancelled,2025-02-03 22:49:00,2025-02-03,22:49:00,Monday
924,580,154,Pending,2025-03-13 16:32:00,2025-03-13,16:32:00,Thursday
925,237,985,Pending,2025-08-03 05:15:00,2025-08-03,05:15:00,Sunday
926,43,72,Cancelled,2025-06-03 12:37:00,2025-06-03,12:37:00,Tuesday
927,317,407,Completed,2025-03-15 13:34:00,2025-03-15,13:34:00,Saturday
928,41,945,Pending,2025-03-20 00:15:00,2025-03-20,00:15:00,Thursday
929,778,938,Pending,2025-03-03 00:57:00,2025-03-03,00:57:00,Monday
930,407,371,Pending,2025-03-03 10:47:00,2025-03-03,10:47:00,Monday
931,616,637,Completed,2025-04-03 01:42:00,2025-04-03,01:42:00,Thursday
932,419,354,Completed,2025-12-03 16:39:00,2025-12-03,16:39:00,Wednesday
933,574,301,Cancelled,2025-02-03 06:24:00,2025-02-03,06:24:00,Monday
934,639,555,Cancelled,2025-08-03 17:07:00,2025-08-03,17:07:00,Sunday
935,520,788,Cancelled,2025-03-17 07:27:00,2025-03-17,07:27:00,Monday
936,96,170,Cancelled,2025-08-03 01:17:00,2025-08-03,01:17:00,Sunday
937,744,799,Cancelled,2025-02-03 10:22:00,2025-02-03,10:22:00,Monday
938,977,897,Cancelled,2025-11-03 07:58:00,2025-11-03,07:58:00,Monday
939,37,512,Pending,2025-08-03 15:55:00,2025-08-03,15:55:00,Sunday
940,911,959,Completed,2025-05-03 23:59:00,2025-05-03,23:59:00,Saturday
941,223,318,Cancelled,2025-04-03 18:16:00,2025-04-03,18:16:00,Thursday
942,189,850,Completed,2025-01-03 15:26:00,2025-01-03,15:26:00,Friday
943,89,934,Pending,2025-02-03 00:43:00,2025-02-03,00:43:00,Monday
944,680,817,Pending,2025-08-03 00:52:00,2025-08-03,00:52:00,Sunday
945,989,901,Cancelled,2025-03-16 22:54:00,2025-03-16,22:54:00,Sunday
946,839,324,Cancelled,2025-03-20 13:56:00,2025-03-20,13:56:00,Thursday
947,304,840,Cancelled,2025-03-03 20:13:00,2025-03-03,20:13:00,Monday
948,156,482,Completed,2025-03-14 11:23:00,2025-03-14,11:23:00,Friday
949,241,240,Completed,2025-03-03 08:53:00,2025-03-03,08:53:00,Monday
950,481,298,Pending,2025-01-03 03:50:00,2025-01-03,03:50:00,Friday
951,236,585,Completed,2025-03-18 01:05:00,2025-03-18,01:05:00,Tuesday
952,459,183,Completed,2025-03-18 07:49:00,2025-03-18,07:49:00,Tuesday
953,744,686,Cancelled,2025-05-03 20:10:00,2025-05-03,20:10:00,Saturday
954,732,267,Cancelled,2025-10-03 10:04:00,2025-10-03,10:04:00,Friday
955,492,414,Completed,2025-03-14 23:17:00,2025-03-14,23:17:00,Friday
956,904,745,Completed,2025-03-13 08:36:00,2025-03-13,08:36:00,Thursday
957,230,625,Completed,2025-03-16 20:45:00,2025-03-16,20:45:00,Sunday
958,601,96,Cancelled,2025-12-03 16:11:00,2025-12-03,16:11:00,Wednesday
959,384,31,Pending,2025-03-14 12:40:00,2025-03-14,12:40:00,Friday
960,292,830,Completed,2025-03-15 09:00:00,2025-03-15,09:00:00,Saturday
961,955,181,Completed,2025-03-16 05:05:00,2025-03-16,05:05:00,Sunday
962,391,308,Completed,2025-09-03 00:59:00,2025-09-03,00:59:00,Wednesday
963,397,93,Cancelled,2025-07-03 06:39:00,2025-07-03,06:39:00,Thursday
964,563,451,Pending,2025-03-17 10:43:00,2025-03-17,10:43:00,Monday
965,285,377,Pending,2025-04-03 01:35:00,2025-04-03,01:35:00,Thursday
966,558,509,Cancelled,2025-03-13 23:25:00,2025-03-13,23:25:00,Thursday
967,890,168,Pending,2025-12-03 16:42:00,2025-12-03,16:42:00,Wednesday
968,637,37,Cancelled,2025-03-19 00:50:00,2025-03-19,00:50:00,Wednesday
969,836,408,Cancelled,2025-03-16 02:39:00,2025-03-16,02:39:00,Sunday
970,997,497,Cancelled,2025-05-03 02:55:00,2025-05-03,02:55:00,Saturday
971,596,330,Completed,2025-10-03 12:51:00,2025-10-03,12:51:00,Friday
972,623,87,Pending,2025-06-03 04:36:00,2025-06-03,04:36:00,Tuesday
973,284,559,Pending,2025-08-03 20:43:00,2025-08-03,20:43:00,Sunday
974,643,371,Cancelled,2025-03-03 19:08:00,2025-03-03,19:08:00,Monday
975,226,132,Cancelled,2025-01-03 05:18:00,2025-01-03,05:18:00,Friday
976,551,409,Completed,2025-07-03 12:50:00,2025-07-03,12:50:00,Thursday
977,853,193,Pending,2025-05-03 20:11:00,2025-05-03,20:11:00,Saturday
978,818,799,Cancelled,2025-11-03 06:11:00,2025-11-03,06:11:00,Monday
979,855,553,Completed,2025-07-03 08:39:00,2025-07-03,08:39:00,Thursday
980,925,652,Pending,2025-03-18 11:35:00,2025-03-18,11:35:00,Tuesday
981,615,839,Cancelled,2025-10-03 15:58:00,2025-10-03,15:58:00,Friday
982,670,871,Cancelled,2025-03-19 02:27:00,2025-03-19,02:27:00,Wednesday
983,300,755,Pending,2025-03-18 19:10:00,2025-03-18,19:10:00,Tuesday
984,1,368,Completed,2025-03-19 06:19:00,2025-03-19,06:19:00,Wednesday
985,380,113,Completed,2025-03-17 22:32:00,2025-03-17,22:32:00,Monday
986,915,875,Completed,2025-05-03 13:19:00,2025-05-03,13:19:00,Saturday
987,579,769,Cancelled,2025-04-03 13:27:00,2025-04-03,13:27:00,Thursday
988,272,191,Pending,2025-04-03 07:18:00,2025-04-03,07:18:00,Thursday
989,799,272,Pending,2025-08-03 13:03:00,2025-08-03,13:03:00,Sunday
990,791,943,Cancelled,2025-03-19 15:41:00,2025-03-19,15:41:00,Wednesday
991,175,984,Pending,2025-03-20 03:50:00,2025-03-20,03:50:00,Thursday
992,251,394,Completed,2025-03-17 10:54:00,2025-03-17,10:54:00,Monday
993,635,341,Cancelled,2025-03-19 12:40:00,2025-03-19,12:40:00,Wednesday
994,107,93,Cancelled,2025-03-03 22:13:00,2025-03-03,22:13:00,Monday
995,190,105,Completed,2025-10-03 00:46:00,2025-10-03,00:46:00,Friday
996,855,211,Completed,2025-03-13 19:40:00,2025-03-13,19:40:00,Thursday
997,980,746,Cancelled,2025-03-17 22:04:00,2025-03-17,22:04:00,Monday
998,832,967,Cancelled,2025-03-13 18:00:00,2025-03-13,18:00:00,Thursday
999,917,90,Completed,2025-01-03 15:31:00,2025-01-03,15:31:00,Friday
1000,596,950,Cancelled,2025-03-13 12:51:00,2025-03-13,12:51:00,Thursday
